date,close,series
2025-05-02,41317.43,DJIA
2025-05-05,41218.83,DJIA
2025-05-06,40829.0,DJIA
2025-05-07,41113.97,DJIA
2025-05-08,41368.45,DJIA
2025-05-09,41249.38,DJIA
2025-05-12,42410.1,DJIA
2025-05-13,42140.43,DJIA
2025-05-14,42051.06,DJIA
2025-05-15,42322.75,DJIA
2025-05-16,42654.74,DJIA
2025-05-19,42792.07,DJIA
2025-05-20,42677.24,DJIA
2025-05-21,41860.44,DJIA
2025-05-22,41859.09,DJIA
2025-05-23,41603.07,DJIA
2025-05-26,,DJIA
2025-05-27,42343.65,DJIA
2025-05-28,42098.7,DJIA
2025-05-29,42215.73,DJIA
2025-05-30,42270.07,DJIA
2025-06-02,42305.48,DJIA
2025-06-03,42519.64,DJIA
2025-06-04,42427.74,DJIA
2025-06-05,42319.74,DJIA
2025-06-06,42762.87,DJIA
2025-06-09,42761.76,DJIA
2025-06-10,42866.87,DJIA
2025-06-11,42865.77,DJIA
2025-06-12,42967.62,DJIA
2025-06-13,42197.79,DJIA
2025-06-16,42515.09,DJIA
2025-06-17,42215.8,DJIA
2025-06-18,42171.66,DJIA
2025-06-19,,DJIA
2025-06-20,42206.82,DJIA
2025-06-23,42581.78,DJIA
2025-06-24,43089.02,DJIA
2025-06-25,42982.43,DJIA
2025-06-26,43386.84,DJIA
2025-06-27,43819.27,DJIA
2025-06-30,44094.77,DJIA
2025-07-01,44494.94,DJIA
2025-07-02,44484.42,DJIA
2025-07-03,44828.53,DJIA
2025-07-04,,DJIA
2025-07-07,44406.36,DJIA
2025-07-08,44240.76,DJIA
2025-07-09,44458.3,DJIA
2025-07-10,44650.64,DJIA
2025-07-11,44371.51,DJIA
2025-07-14,44459.65,DJIA
2025-07-15,44023.29,DJIA
2025-07-16,44254.78,DJIA
2025-07-17,44484.49,DJIA
2025-07-18,44342.19,DJIA
2025-07-21,44323.07,DJIA
2025-07-22,44502.44,DJIA
2025-07-23,45010.29,DJIA
2025-07-24,44693.91,DJIA
2025-07-25,44901.92,DJIA
2025-07-28,44837.56,DJIA
2025-07-29,44632.99,DJIA
2025-07-30,44461.28,DJIA
2025-07-31,44130.98,DJIA
2025-08-01,43588.58,DJIA
2025-08-04,44173.64,DJIA
2025-08-05,44111.74,DJIA
2025-08-06,44193.12,DJIA
2025-08-07,43968.64,DJIA
2025-08-08,44175.61,DJIA
2025-08-11,43975.09,DJIA
2025-08-12,44458.61,DJIA
2025-08-13,44922.27,DJIA
2025-08-14,44911.26,DJIA
2025-08-15,44946.12,DJIA
2025-08-18,44911.82,DJIA
2025-08-19,44922.27,DJIA
2025-08-20,44938.31,DJIA
2025-08-21,44785.5,DJIA
2025-08-22,45631.74,DJIA
2025-08-25,45282.47,DJIA
2025-08-26,45418.07,DJIA
2025-08-27,45565.23,DJIA
2025-08-28,45636.9,DJIA
2025-08-29,45544.88,DJIA
2025-09-01,,DJIA
2025-09-02,45295.81,DJIA
2025-09-03,45271.23,DJIA
2025-09-04,45621.29,DJIA
2025-09-05,45400.86,DJIA
2025-09-08,45514.95,DJIA
2025-09-09,45711.34,DJIA
2025-09-10,45490.92,DJIA
2025-09-11,46108.0,DJIA
2025-09-12,45834.22,DJIA
2025-09-15,45883.45,DJIA
2025-09-16,45757.9,DJIA
2025-09-17,46018.32,DJIA
2025-09-18,46142.42,DJIA
2025-09-19,46315.27,DJIA
2025-09-22,46381.54,DJIA
2025-09-23,46292.78,DJIA
2025-09-24,46121.28,DJIA
2025-09-25,45947.32,DJIA
2025-09-26,46247.29,DJIA
2025-09-29,46316.07,DJIA
2025-09-30,46397.89,DJIA
2025-10-01,46441.1,DJIA
2025-10-02,46519.72,DJIA
2025-10-03,46758.28,DJIA
2025-10-06,46694.97,DJIA
2025-10-07,46602.98,DJIA
2025-10-08,46601.78,DJIA
2025-10-09,46358.42,DJIA
2025-10-10,45479.6,DJIA
2025-10-13,46067.58,DJIA
2025-10-14,46270.46,DJIA
2025-10-15,46253.31,DJIA
2025-10-16,45952.24,DJIA
2025-10-17,46190.61,DJIA
2025-10-20,46706.58,DJIA
